dataset_key	title	doi	license	type	sub_type	hosting_organization_key	hosting_organization_title	hosting_country	publishing_organization_key	publishing_organization_title	publishing_country	endorsing_node_key	network_keys	project_identifier	occurrence_records_count	name_usages_count
8efcace3-0fed-47af-884f-8461492f16df	Insects of Micronesia, Volume 14, no. 10 Diptera: Lauxaniidae (Part 2)	10.15468/vq526w	CC0_1_0	CHECKLIST		7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	ffb07bec-2d10-492d-9c37-361fe0b79427			44	12
844040a4-f762-11e1-a439-00145eb45e9a	Canadian National Collection (CNC) of Insects, Arachnids and Nematodes	10.15468/aidtmg	CC_BY_4_0	OCCURRENCE		09871350-0a23-11d8-b854-b8a03c50a862	Canadian Biodiversity Information Facility	CA	09871350-0a23-11d8-b854-b8a03c50a862	Canadian Biodiversity Information Facility	CA	8f83fc96-c966-4126-83f7-bf044dc49efa			55579	
0d9bfb0c-5b22-42aa-a7b4-1c96a47c7c86	Insects in monitoring oaks in Norway – a pilot study	10.15468/tgjl21	CC_BY_NC_4_0	SAMPLING_EVENT		64795dcb-ad74-41b3-95e5-cc52ba754776	GBIF Norway	NO	8256e897-3a17-4a2d-8bf8-54cf22b624bd	Norwegian University of Life Sciences	NO	4f829580-180d-46a9-9c87-ed8ec959b545			382	
ceb3ba80-3c38-4d93-97f1-ee98e52d1204	Holopothrips diversity-a Neotropical genus of gall-inducing insects (Thysanoptera, Phlaeothripidae)	10.11646/zootaxa.4494.1.1	CC0_1_0	CHECKLIST		7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	ffb07bec-2d10-492d-9c37-361fe0b79427			0	68
13e7869e-0c76-473a-a227-53d6e3d6fbf2	University of Michigan Museum of Zoology, Division of Insects	10.15468/tmxd7n	CC_BY_NC_4_0	OCCURRENCE	SPECIMEN	a5486e02-d249-4809-9273-deac47fb11e0	University of Michigan College of Literature, Science & Arts	US	6ea87510-0561-11d8-b851-b8a03c50a862	University of Michigan Museum of Zoology	US	8618c64a-93e0-4300-b546-7249e5148ed2	8e30b684-6a54-4aba-aa73-66201c2c736e		404835	
cde1c696-9dd4-410d-a8c9-0ce8b2530d65	Rare insects and plants in the Znamyan’ske forestrie (Kirovohrad region, Ukraine)	10.15468/bdb5hz	CC_BY_4_0	OCCURRENCE		64795dcb-ad74-41b3-95e5-cc52ba754776	GBIF Norway	NO	ca2fd897-6108-4361-91f8-b39dc8d12d13	Ukrainian Nature Conservation Group (NGO)	UA	7f48e0c8-5c96-49ec-b972-30748e339115			48	
388cf101-b8df-4f2f-bde5-3f2e7456d1b9	Fauna of insects registered within the “Mykhailivska Tsilyna” Nature Reserve during expeditions made in 2023-2024	10.15468/78kg44	CC_BY_4_0	OCCURRENCE	OBSERVATION	64795dcb-ad74-41b3-95e5-cc52ba754776	GBIF Norway	NO	ca2fd897-6108-4361-91f8-b39dc8d12d13	Ukrainian Nature Conservation Group (NGO)	UA	7f48e0c8-5c96-49ec-b972-30748e339115			536	
3eb2dcfd-5a51-4576-a12e-b7bdeea251a6	University of New Hampshire Collection of Insects and Arthropods (UNHC-UNHC)	10.15468/n36jmy	CC0_1_0	OCCURRENCE		c1bf22f5-6186-4d64-bfb2-2d76437dde82	SCAN	US	154da9ab-c010-422d-8fef-dbc54d10a3c6	University of New Hamsphire Collection of Insects and other Arthropods	US	8618c64a-93e0-4300-b546-7249e5148ed2	0479d6b2-a4f4-4307-8346-0b80e8c88c66		60279	
2319d633-3078-45ae-99e0-b58777b12f86	Pollinating insects of restored, managed freshwater marshes in central New York, USA.	10.15468/wy9hgh	CC_BY_4_0	SAMPLING_EVENT		b6d09100-919d-4026-b35b-22be3dae7156	Vermont Center for Ecostudies	US	b6d09100-919d-4026-b35b-22be3dae7156	Vermont Center for Ecostudies	US	8618c64a-93e0-4300-b546-7249e5148ed2			2464	
5c8ff6d3-b9dc-465a-b46a-dbb8ee30b26e	Chronicle of Nature - Phenology of Insects of Oka State Nature Biosphere Reserve	10.15468/cew4qe	CC_BY_4_0	OCCURRENCE		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	Finnish Biodiversity Information Facility	FI	70094c23-c5e1-4758-b135-a5f6efbc19df	Oka State Nature Biosphere Reserve	RU	7f48e0c8-5c96-49ec-b972-30748e339115			1971	
190be3b4-e7fd-45b0-a6ba-c593eb688782	Chronicle of Nature - Phenology of Insects of FSBI Zeya State Nature Reserve	10.15468/tbccbs	CC_BY_4_0	OCCURRENCE		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	Finnish Biodiversity Information Facility	FI	eace50dc-76be-45da-bd6b-ea3ce72853d8	FSBI Zeya State Nature Reserve	RU	dd514216-5c7c-45f3-910d-797424cb5be6			410	
d6ede82a-680c-4c03-bd2c-0e3f736fb2fe	Chronicle of Nature - Phenology of Insects of State Nature Reserve Malaya Sosva	10.15468/ng2ojz	CC_BY_4_0	OCCURRENCE		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	Finnish Biodiversity Information Facility	FI	d98bfe81-86d1-4051-8ded-996792511c30	Malaya Sosva State Nature Reserve	RU	7f48e0c8-5c96-49ec-b972-30748e339115			348	
269bd204-ddc4-4e76-8bff-996fd5f2dbad	Chronicle of Nature - Phenology of Insects of Baikalsky State Nature Biosphere Reserve	10.15468/7gkduw	CC_BY_4_0	OCCURRENCE		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	Finnish Biodiversity Information Facility	FI	862f32f1-7537-438f-9521-07d84d0c832e	Baikalsky State Nature Biosphere Reserve	RU	dd514216-5c7c-45f3-910d-797424cb5be6			248	
0ede0c42-61c1-44d2-b689-603848bbe219	Chronicle of Nature - Phenology of Insects of Pechoro-Ilych State Nature Reserve	10.15468/ptc9rb	CC_BY_4_0	OCCURRENCE		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	Finnish Biodiversity Information Facility	FI	d2e71fea-9a8a-4037-8cc4-be24013f6046	Pechora-Ilych state nature biosphere reserve	RU	7f48e0c8-5c96-49ec-b972-30748e339115			1000	
9328a367-44c7-4f98-88aa-359a53eb6448	Entedoninae (Hymenoptera: Eulophidae) associated with gall-inducing insects (Diptera: Cecidomyiidae) in Panama	10.5281/zenodo.190448	CC0_1_0	CHECKLIST		7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	ffb07bec-2d10-492d-9c37-361fe0b79427			0	13
fc10c6bc-400a-43ac-b1b5-061e9dcc0705	Three new Scheffersomyces species associated with insects and rotting wood in China	10.3897/mycokeys.71.56168	CC0_1_0	CHECKLIST		7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	ffb07bec-2d10-492d-9c37-361fe0b79427			0	9
3562061e-3daf-4287-8e97-847334a2aa0c	A survey of scale insects in soil samples from Europe (Hemiptera, Coccomorpha)	10.3897/zookeys.565.6877	CC0_1_0	CHECKLIST		7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	ffb07bec-2d10-492d-9c37-361fe0b79427			0	83
38d0de7c-7f8f-4295-9deb-9540684a6c24	Some records of insects and other invertebrates in western regions of Ukraine highlighted in some literature resources	10.15468/dke4kc	CC_BY_4_0	OCCURRENCE	OBSERVATION	64795dcb-ad74-41b3-95e5-cc52ba754776	GBIF Norway	NO	ca2fd897-6108-4361-91f8-b39dc8d12d13	Ukrainian Nature Conservation Group (NGO)	UA	7f48e0c8-5c96-49ec-b972-30748e339115			2384	
687cc962-a915-4f58-bd9a-e5b5ae23ced1	Diversity and composition of island insects of the Bejaia region (Algeria)	10.15470/xwsjvw	CC_BY_NC_4_0	OCCURRENCE		6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862	GBIF-Spain	ES	e8eada63-4a33-44aa-b2fd-4f71efb222a0	Museu de Ciències Naturals de Barcelona	ES	1f94b3ca-9345-4d65-afe2-4bace93aa0fe			201	
f506be53-9221-4b44-a41d-5aa0905ec216	Insects from light trap (1992–2009), rooftop Zoological Museum, Copenhagen	10.15468/xabmiz	CC_BY_4_0	SAMPLING_EVENT		299958e0-4c06-11d8-b290-b8a03c50a862	Danish Biodiversity Information Facility	DK	2e7df380-8356-4533-bcb3-5459e23c794e	Natural History Museum of Denmark	DK	4ddd294f-02b7-4359-ac33-0806a9ca9c6b	17abcf75-2f1e-46dd-bf75-a5b21dd02655		44088	
4b8c707f-d006-45a6-be88-c584ec90ee66	Chronicle of Nature - Phenology of Insects of Volzhsko-Kamsky National Nature Biosphere Rezerve	10.15468/j86tft	CC_BY_4_0	OCCURRENCE		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	Finnish Biodiversity Information Facility	FI	975943d8-fb1b-4c95-b744-1c1b62632e71	Volzhsko-Kamsky National Nature Biosphere Rezerve	RU	dd514216-5c7c-45f3-910d-797424cb5be6			472	
76f4128f-b941-425e-9f38-24035703c47b	Chronicle of Nature - Phenology of Insects of Central Forest State Nature Biosphere Reserve	10.15468/f3kl57	CC_BY_4_0	OCCURRENCE		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	Finnish Biodiversity Information Facility	FI	d3f6dff3-37f5-45f2-bdbb-f980ea8a449e	Central Forest State Nature Biosphere Reserve	RU	dd514216-5c7c-45f3-910d-797424cb5be6			106	
e386d77e-4713-4289-bd01-6d0115c718ed	Edible Insects Collection of the Natural History Museum Bulawayo (NMZB), Zimbabwe Occurrence dataset	10.15468/99mily	CC_BY_NC_4_0	OCCURRENCE		5f2df235-914f-4cc9-b247-08fb981e8b8a	Natural History Museum of Zimbabwe	ZW	5f2df235-914f-4cc9-b247-08fb981e8b8a	Natural History Museum of Zimbabwe	ZW	7f48e0c8-5c96-49ec-b972-30748e339115			1195	
17509009-2c92-4e8e-9b36-83289940d47f	An annotated checklist of scale insects (Hemiptera: Coccoidea) of Saint Lucia, Lesser Antilles	10.15468/623xrr	CC0_1_0	CHECKLIST		7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	ffb07bec-2d10-492d-9c37-361fe0b79427			154	146
531f77bf-5599-45cf-8024-aec7cf4c96c3	Insects found in birds’ nests from Argentina: Anumbius annumbi (Vieillot, 1817) (Aves: Furnariidae)	10.5281/zenodo.183966	CC0_1_0	CHECKLIST		7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	ffb07bec-2d10-492d-9c37-361fe0b79427			0	31
0d89e1d1-ae71-438f-8fdc-8d48de0aa8d6	How to inventory tropical flies (Diptera) — One of the megadiverse orders of insects	10.11646/zootaxa.3949.3.1	CC0_1_0	CHECKLIST		7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	ffb07bec-2d10-492d-9c37-361fe0b79427			0	4
bb6ad224-abbe-4e54-9994-8e4459b33339	Recent family-group names (2013 - 2019) in the scale insects (Hemiptera: Sternorrhyncha: Coccomorpha)	10.11646/zootaxa.4768.1.9	CC0_1_0	CHECKLIST		7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	ffb07bec-2d10-492d-9c37-361fe0b79427			0	25
b5863315-60f2-4c06-b726-d22d08d8bf2b	New species of Hygiella Mesnil (Diptera: Tachinidae), parasitoids of leaf insects (Phasmatodea: Phylliidae)	10.1080/00222933.2016.1145751	CC0_1_0	CHECKLIST		7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	ffb07bec-2d10-492d-9c37-361fe0b79427			0	12
50124bbf-9113-492c-b240-bbfce4a51a60	Chromosomal and reproductive features of some Oriental and Australasian scale insects (Homoptera, Coccinea)	10.3897/compcytogen.v14i3.53367	CC0_1_0	CHECKLIST		7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	ffb07bec-2d10-492d-9c37-361fe0b79427			0	35
3b778b3e-c784-4df6-bd89-364e0ab503ed	Priority effects of early successional insects influence late successional fungi in dead wood	10.15468/tnm37e	CC_BY_4_0	SAMPLING_EVENT		64795dcb-ad74-41b3-95e5-cc52ba754776	GBIF Norway	NO	8256e897-3a17-4a2d-8bf8-54cf22b624bd	Norwegian University of Life Sciences	NO	4f829580-180d-46a9-9c87-ed8ec959b545			381	
5d409732-90bf-4c7c-9c2b-1fc4afd82b51	Some finds of birds, mammals, insects, amphibians and reptiles within the Donetsk administrative region of Ukraine in 1997 - 2011	10.15468/edt8pz	CC_BY_4_0	OCCURRENCE		64795dcb-ad74-41b3-95e5-cc52ba754776	GBIF Norway	NO	ca2fd897-6108-4361-91f8-b39dc8d12d13	Ukrainian Nature Conservation Group (NGO)	UA	7f48e0c8-5c96-49ec-b972-30748e339115			1062	
428a17d8-a980-49e7-a7bb-21687fb5003e	Records of herpetobiotic and other insects within steppe area of Ukraine. Part 1. Kherson and Zaporizhzhia Regions, 2019-2021	10.15468/s9m854	CC_BY_4_0	OCCURRENCE		64795dcb-ad74-41b3-95e5-cc52ba754776	GBIF Norway	NO	ca2fd897-6108-4361-91f8-b39dc8d12d13	Ukrainian Nature Conservation Group (NGO)	UA	7f48e0c8-5c96-49ec-b972-30748e339115			2474	
2f628ed8-925a-43c9-a2d2-a72b14e8a7d1	The collection of net-winged insects (Neuroptera) at the Naturkundemuseum Stuttgart	10.15468/nmr3qj	CC_BY_4_0	OCCURRENCE		99ea0c90-61e5-11dc-a64c-b8a03c50a862	Staatliches Museum für Naturkunde Stuttgart	DE	99ea0c90-61e5-11dc-a64c-b8a03c50a862	Staatliches Museum für Naturkunde Stuttgart	DE	4f6826f2-4ff6-443d-b966-e6913bd24013			2071	
04b08f68-0014-4664-9196-9b06d50187ab	SMNS Naturportal Südwest - Insects and spiders: Observation data from citizen scientists	10.15468/h7a3uw	CC_BY_4_0	OCCURRENCE		99ea0c90-61e5-11dc-a64c-b8a03c50a862	Staatliches Museum für Naturkunde Stuttgart	DE	99ea0c90-61e5-11dc-a64c-b8a03c50a862	Staatliches Museum für Naturkunde Stuttgart	DE	4f6826f2-4ff6-443d-b966-e6913bd24013			2151	
3b5759e3-0a06-48e6-89b8-4f972b197768	Findings of insects on the territory of Rzhyshchiv city amalgamated territorial community (CATC) in 2020-2021 and earlier years	10.15468/gwdvw6	CC_BY_4_0	OCCURRENCE		64795dcb-ad74-41b3-95e5-cc52ba754776	GBIF Norway	NO	ca2fd897-6108-4361-91f8-b39dc8d12d13	Ukrainian Nature Conservation Group (NGO)	UA	7f48e0c8-5c96-49ec-b972-30748e339115			2258	
88159c93-b888-46df-9b97-a3f96c73b75f	Lacewings and allied insects records from Britain and Ireland to 1999	10.15468/su1ho7	CC_BY_4_0	OCCURRENCE		07f617d0-c688-11d8-bf62-b8a03c50a862	National Biodiversity Network	GB	0c392aa0-a452-4254-be5c-e49dd60e9b02	Biological Records Centre	GB	d897a5b9-35ee-4232-94bd-b0bcaac003c2			32325	
8a350d7d-8b69-4320-aa81-d66024e68646	List of the specimens of dipterous insects in the collection of the British Museum	10.5962/bhl.title.57902	CC0_1_0	CHECKLIST		7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	ffb07bec-2d10-492d-9c37-361fe0b79427			4	9
c0d028eb-97b9-4ae2-93d9-5cfa0ab4caff	Scale insects (Hemiptera: Sternorrhyncha: Coccoidea) of the Krakatau Islands including species from adjacent Java	10.5281/zenodo.195203	CC0_1_0	CHECKLIST		7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	ffb07bec-2d10-492d-9c37-361fe0b79427			0	16
7c064963-4994-4f24-9308-d1726bbef7bb	Zorotypus weiweii (Zoraptera: Zorotypidae), a new species of angel insects, from Sabah, East Malaysia	10.11646/zootaxa.4162.3.8	CC0_1_0	CHECKLIST		7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	ffb07bec-2d10-492d-9c37-361fe0b79427			0	7
dd79f0ad-b6c3-4508-b729-703f7f09dac6	New Middle Permian palaeopteran insects from Lodeve Basin in southern France (Ephemeroptera, Diaphanopterodea, Megasecoptera)	10.3897/zookeys.130.1311	CC0_1_0	CHECKLIST		7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	ffb07bec-2d10-492d-9c37-361fe0b79427			0	12
30d43871-932d-4e9f-a04d-67d3896db707	Doubling the known endemic species diversity of New Caledonian armored scale insects (Hemiptera, Diaspididae)	10.3897/zookeys.782.27938	CC0_1_0	CHECKLIST		7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	ffb07bec-2d10-492d-9c37-361fe0b79427			0	30
e0bde7d0-36fb-4036-81fe-4c3429dfa67f	FBIP:Catalogue of type specimens in the South African National Collection Of Insects	10.15468/sd2bej	CC_BY_4_0	OCCURRENCE		c5f7ef70-e233-11d9-a4d6-b8a03c50a862	South African National Biodiversity Institute	ZA	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	South African National Biodiversity Institute	ZA	7190b835-4e86-4b6e-85c1-19cc6677c250			5296	
0c376d36-b54c-4c9e-964e-3b13c5428152	PELD - AGCV | Acoustic signals of birds and insects of APA- Gama and Cabeça de Veado	10.15468/kkffp3	CC_BY_NC_4_0	SAMPLING_EVENT		f5fd374b-89cb-4ab6-b3eb-794c65f232c3	Sistema de Informação sobre a Biodiversidade Brasileira - SiBBr	BR	e97090cb-7731-41c7-ac24-31a841730654	Universidade de Brasília	BR	cdc9736d-5ff7-4ece-9959-3c744360cdb3	a6cdb5d1-d358-4ac0-b75c-2c33cf6c8936	PELD-AGCV	0	
98a40030-aaac-46dc-962f-aca8f141df7a	Some records  of insects (order Lepidoptera, Lepidoptera) in Kharkiv region for the period from 1964 to 2024	10.15468/85ru7z	CC_BY_4_0	OCCURRENCE	OBSERVATION	64795dcb-ad74-41b3-95e5-cc52ba754776	GBIF Norway	NO	ca2fd897-6108-4361-91f8-b39dc8d12d13	Ukrainian Nature Conservation Group (NGO)	UA	7f48e0c8-5c96-49ec-b972-30748e339115			927	
11e9ef77-3328-4d5f-985d-4a6d30b307b8	Chronicle of Nature - Phenology of Insects of FGBU GPZ Kologrivskij Les name after M.G. Sinicin	10.15468/2ctilb	CC_BY_4_0	OCCURRENCE		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	Finnish Biodiversity Information Facility	FI	23a5bbbd-9aae-4754-a99a-fd2831928647	FGBU GPZ Kologrivskij Les name after M.G. Sinicin	RU	dd514216-5c7c-45f3-910d-797424cb5be6			14	
1e2bcc49-86c8-4612-a4eb-d9bdce9785ef	Catalogue of the hymenopterous insects in the collection of the British Museum. Part VI. Formicidae.	10.15468/37imep	CC0_1_0	CHECKLIST		7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	ffb07bec-2d10-492d-9c37-361fe0b79427			0	996
09b407b5-5edb-454c-934c-816004164c56	An annotated checklist of scale insects (Hemiptera: Coccoidea) of Portugal, including Madeira and Azores Archipelagos	10.5281/zenodo.203405	CC0_1_0	CHECKLIST		7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	ffb07bec-2d10-492d-9c37-361fe0b79427			0	18
5455dce9-6cf2-45c5-a273-a0760ec7fcd7	New species of mirid insects and their importance for the higher classification of plant bugs	10.15468/5kx3ty	CC0_1_0	CHECKLIST		7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	ffb07bec-2d10-492d-9c37-361fe0b79427			4	10
5147ea4e-f226-4be7-bb94-4f00c58446f2	On the Brazilian Exocnophila stick insects (Insecta: Phasmatodea), with the description of a new species	10.15468/kav8xt	CC0_1_0	CHECKLIST		7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	ffb07bec-2d10-492d-9c37-361fe0b79427			30	17
18389681-011b-4f6f-b6a6-f49f0a5eb363	Two new species of Hirsutella (Ophiocordycipitaceae, Sordariomycetes) that are parasitic on lepidopteran insects from China	10.3897/mycokeys.82.66927	CC0_1_0	CHECKLIST		7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	ffb07bec-2d10-492d-9c37-361fe0b79427			0	8
dbc98025-949f-4ee1-80e5-f4e8ac8ffce2	Recent adventive soft scale insects (Hemiptera: Coccomorpha: Coccidae) and mealybugs (Hemiptera: Coccomorpha: Pseudococcidae) in India	10.15468/dz4au9	CC0_1_0	CHECKLIST		7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	ffb07bec-2d10-492d-9c37-361fe0b79427			0	26
d96cb9d2-ec75-45bf-8771-849e731c685d	Finds of rare insects and plants in the Black Forest, Kirovohrads'ka Oblast', Ukraine	10.15468/cgchrw	CC_BY_4_0	OCCURRENCE		64795dcb-ad74-41b3-95e5-cc52ba754776	GBIF Norway	NO	ca2fd897-6108-4361-91f8-b39dc8d12d13	Ukrainian Nature Conservation Group (NGO)	UA	7f48e0c8-5c96-49ec-b972-30748e339115			42	
5ea86452-f10d-4820-b75e-f710c9d8593a	Chronicle of Nature - Phenology of Insects of Kondinskie Lakes National Park named after L. F. Stashkevich	10.15468/7g4du5	CC_BY_4_0	OCCURRENCE		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	Finnish Biodiversity Information Facility	FI	59f94f56-a9bc-4b05-918d-5ebce9879bfe	Natural park «Kondinskie lakes» named after L.F. Stashkevich	RU	7f48e0c8-5c96-49ec-b972-30748e339115			51	
1b3d32d1-1cb8-4508-a45a-c7608b7d8e54	Archaeococcoid scale insects (Hemiptera: Coccoidea) from the tropical high mountains of the Andean Cordillera, South America	10.5281/zenodo.191685	CC0_1_0	CHECKLIST		7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	ffb07bec-2d10-492d-9c37-361fe0b79427			0	24
4b323554-9845-4c4b-b4f7-73b88422eaae	Bridging the gap between chewing and sucking in the hemipteroid insects: new insights from Cretaceous amber	10.11646/zootaxa.4079.2.5	CC0_1_0	CHECKLIST		7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	ffb07bec-2d10-492d-9c37-361fe0b79427			0	8
dc0167b0-0bec-40cc-bbf7-ec353baa73a7	Some finds of birds, mammals, insects, amphibians and reptiles in February 2018 in Assam, West Bengal, Bihar, Delhi and Uttar Pradesh (India)	10.15468/9wshux	CC_BY_4_0	OCCURRENCE		64795dcb-ad74-41b3-95e5-cc52ba754776	GBIF Norway	NO	ca2fd897-6108-4361-91f8-b39dc8d12d13	Ukrainian Nature Conservation Group (NGO)	UA	7f48e0c8-5c96-49ec-b972-30748e339115			879	
b349e73d-c49e-418c-81f7-c5d32e136362	The Scale Insects Of Iran (Hemiptera: Coccomorpha) Part 3 The Soft Scales (Coccidae) And Other Families	10.15468/3h2q5t	CC0_1_0	CHECKLIST		7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	7ce8aef0-9e92-11dc-8738-b8a03c50a862	Plazi.org taxonomic treatments database	CH	ffb07bec-2d10-492d-9c37-361fe0b79427			0	244
6fa3cf71-7867-4143-adb3-0729df995932	Insects and other arthropods collected and/or identified by Roel van Klink and Corinna Rickert	10.15468/vg8ahg	CC0_1_0	SAMPLING_EVENT	SPECIMEN	cace8d10-2646-11d8-a2da-b8a03c50a862	Netherlands Biodiversity Information Facility (NLBIF)	NL	c941d04e-78f9-4629-8d05-b40a7b0e67c0	WBBS foundation	NL	0909d601-bda2-42df-9e63-a6d51847ebce			14676	
e263aa94-fc9f-4c36-bbf9-4e1864046ccd	Chronicle of Nature - Phenology of Insects of Ilmensky State Nature Reserve, Russian Academy of Sciences, Urals Branch	10.15468/wpmryc	CC_BY_4_0	OCCURRENCE		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	Finnish Biodiversity Information Facility	FI	6c53cc6f-a207-4f06-bab3-4b3ff01665eb	Ilmen State Nature Reserve, Ural Branch of the Russian Academy of Science	RU	dd514216-5c7c-45f3-910d-797424cb5be6			389	
cb8a261a-66cb-4068-809e-9e773359bb30	Insektmobilen - National citizen science and DNA metabarcoding survey of flying insects in June 2018 and 2019	10.15468/m48e3e	CC_BY_4_0	OCCURRENCE		299958e0-4c06-11d8-b290-b8a03c50a862	Danish Biodiversity Information Facility	DK	2e7df380-8356-4533-bcb3-5459e23c794e	Natural History Museum of Denmark	DK	4ddd294f-02b7-4359-ac33-0806a9ca9c6b		insektmobilen_DNA	181023	
